7. 06/08 - 17:54:52.732 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each : Logger=org.hibernate.jpa.HibernatePersistenceProvider
8. 06/08 - 17:54:52.732 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=NewPersistenceUnit, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [projet_06] : Logger=org.hibernate.jpa.HibernatePersistenceProvider
9. 06/08 - 17:54:52.732 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Excluding from consideration due to name mis-match : Logger=org.hibernate.jpa.HibernatePersistenceProvider
10. 06/08 - 17:54:52.732 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Found no matching persistence units : Logger=org.hibernate.jpa.HibernatePersistenceProvider
7. 06/08 - 17:58:04.012 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each : Logger=org.hibernate.jpa.HibernatePersistenceProvider
8. 06/08 - 17:58:04.012 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=projet_06, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [projet_06] : Logger=org.hibernate.jpa.HibernatePersistenceProvider
9. 06/08 - 17:58:04.012 [main] DEBUG org.hibernate.jpa.boot.spi.ProviderChecker - Persistence-unit [projet_06] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider] : Logger=org.hibernate.jpa.boot.spi.ProviderChecker
10. 06/08 - 17:58:04.012 [main] DEBUG org.hibernate.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: projet_06
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/OpenClassRooms/ocr_projet06/model/target/model-dev.jar
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		fr.ocr.prj06.stubs.dbCompteUtilisateurEntity
		fr.ocr.prj06.stubs.dbLongueurEntity
		fr.ocr.prj06.stubs.dbSecteurEntity
		fr.ocr.prj06.stubs.dbSpotEntity
		fr.ocr.prj06.stubs.dbTopoEntity
		fr.ocr.prj06.stubs.dbUtilisateurEntity
		fr.ocr.prj06.stubs.dbVoieEntity]
	Mapping files names []
	Properties [
		hibernate.connection.username: projet06
		hibernate.connection.password: projet06
		hibernate.show_sql: true
		hibernate.connection.url: jdbc:mysql://localhost:3306/ocr_projet06?serverTimezone=UTC
		hibernate.archive.autodetection: class
		hibernate.connection.driver_class: com.mysql.cj.jdbc.Driver
		hibernate.hbm2ddl.auto: validate
		hibernate.format_sql: true] : Logger=org.hibernate.jpa.internal.util.LogHelper
11. 06/08 - 17:58:04.028 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator]. : Logger=org.hibernate.integrator.internal.IntegratorServiceImpl
12. 06/08 - 17:58:04.028 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator]. : Logger=org.hibernate.integrator.internal.IntegratorServiceImpl
13. 06/08 - 17:58:04.028 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator]. : Logger=org.hibernate.integrator.internal.IntegratorServiceImpl
14. 06/08 - 17:58:04.059 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {[WORKING]} : Logger=org.hibernate.Version
15. 06/08 - 17:58:04.059 [main] DEBUG org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found : Logger=org.hibernate.cfg.Environment
16. 06/08 - 17:58:04.159 [main] DEBUG org.hibernate.service.spi.ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService] : Logger=org.hibernate.service.spi.ServiceBinding
17. 06/08 - 17:58:04.175 [main] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered : Logger=org.hibernate.cache.internal.RegionFactoryInitiator
18. 06/08 - 17:58:04.175 [main] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory : Logger=org.hibernate.cache.internal.RegionFactoryInitiator
19. 06/08 - 17:58:04.190 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final} : Logger=org.hibernate.annotations.common.Version
176. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.utilisateur), mappingColumn=compteUtilisateurByFkCompteUtilisateurId, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
177. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property compteUtilisateurByFkCompteUtilisateurId : Logger=org.hibernate.cfg.annotations.PropertyBinder
178. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.utilisateur), mappingColumn=email, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
179. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property email with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
180. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbUtilisateurEntity:email] : Logger=org.hibernate.cfg.AbstractPropertyHolder
181. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for email : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
182. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property email : Logger=org.hibernate.cfg.annotations.PropertyBinder
183. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.utilisateur), mappingColumn=nom, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
184. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property nom with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
185. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbUtilisateurEntity:nom] : Logger=org.hibernate.cfg.AbstractPropertyHolder
186. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for nom : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
187. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property nom : Logger=org.hibernate.cfg.annotations.PropertyBinder
188. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: fr.ocr.prj06.stubs.dbVoieEntity : Logger=org.hibernate.cfg.AnnotationBinder
189. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'} : Logger=org.hibernate.cfg.Ejb3Column
190. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name dbVoieEntity : Logger=org.hibernate.cfg.annotations.EntityBinder
191. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity fr.ocr.prj06.stubs.dbVoieEntity on table voie : Logger=org.hibernate.cfg.annotations.EntityBinder
192. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.voie), mappingColumn=idvoie, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
193. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property idvoie with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
194. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbVoieEntity:idvoie] : Logger=org.hibernate.cfg.AbstractPropertyHolder
195. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for idvoie : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
196. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property idvoie : Logger=org.hibernate.cfg.annotations.PropertyBinder
197. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(idvoie)]), idvoie, assigned, , ...) : Logger=org.hibernate.cfg.BinderHelper
198. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.voie), mappingColumn=nom, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
199. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property nom with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
200. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbVoieEntity:nom] : Logger=org.hibernate.cfg.AbstractPropertyHolder
201. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for nom : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
202. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property nom : Logger=org.hibernate.cfg.annotations.PropertyBinder
203. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='secteur_idsecteur', referencedColumn='idsecteur', mappedBy=''} : Logger=org.hibernate.cfg.Ejb3Column
204. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.voie), mappingColumn=secteurBySecteurIdsecteur, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
205. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property secteurBySecteurIdsecteur : Logger=org.hibernate.cfg.annotations.PropertyBinder
206. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: fr.ocr.prj06.stubs.dbLongueurEntity : Logger=org.hibernate.cfg.AnnotationBinder
207. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'} : Logger=org.hibernate.cfg.Ejb3Column
208. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name dbLongueurEntity : Logger=org.hibernate.cfg.annotations.EntityBinder
209. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity fr.ocr.prj06.stubs.dbLongueurEntity on table longueur : Logger=org.hibernate.cfg.annotations.EntityBinder
210. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.longueur), mappingColumn=idlongueur, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
211. 06/08 - 18:03:12.413 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property idlongueur with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
212. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbLongueurEntity:idlongueur] : Logger=org.hibernate.cfg.AbstractPropertyHolder
213. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for idlongueur : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
214. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property idlongueur : Logger=org.hibernate.cfg.annotations.PropertyBinder
215. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(idlongueur)]), idlongueur, assigned, , ...) : Logger=org.hibernate.cfg.BinderHelper
216. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.longueur), mappingColumn=cotation, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
217. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property cotation with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
218. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbLongueurEntity:cotation] : Logger=org.hibernate.cfg.AbstractPropertyHolder
219. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for cotation : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
220. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property cotation : Logger=org.hibernate.cfg.annotations.PropertyBinder
221. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.longueur), mappingColumn=nom, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
222. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property nom with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
223. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbLongueurEntity:nom] : Logger=org.hibernate.cfg.AbstractPropertyHolder
224. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for nom : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
225. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property nom : Logger=org.hibernate.cfg.annotations.PropertyBinder
226. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.longueur), mappingColumn=nombre_de_spits, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
227. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property nombreDeSpits with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
228. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbLongueurEntity:nombreDeSpits] : Logger=org.hibernate.cfg.AbstractPropertyHolder
229. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for nombreDeSpits : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
230. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property nombreDeSpits : Logger=org.hibernate.cfg.annotations.PropertyBinder
231. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: fr.ocr.prj06.stubs.dbTopoEntity : Logger=org.hibernate.cfg.AnnotationBinder
232. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'} : Logger=org.hibernate.cfg.Ejb3Column
233. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name dbTopoEntity : Logger=org.hibernate.cfg.annotations.EntityBinder
234. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity fr.ocr.prj06.stubs.dbTopoEntity on table topo : Logger=org.hibernate.cfg.annotations.EntityBinder
235. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.topo), mappingColumn=id_topo, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
236. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property idTopo with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
237. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbTopoEntity:idTopo] : Logger=org.hibernate.cfg.AbstractPropertyHolder
238. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for idTopo : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
239. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property idTopo : Logger=org.hibernate.cfg.annotations.PropertyBinder
240. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id_topo)]), idTopo, assigned, , ...) : Logger=org.hibernate.cfg.BinderHelper
241. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.topo), mappingColumn=est_disponible, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
242. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property estDisponible with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
243. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbTopoEntity:estDisponible] : Logger=org.hibernate.cfg.AbstractPropertyHolder
244. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for estDisponible : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
245. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property estDisponible : Logger=org.hibernate.cfg.annotations.PropertyBinder
246. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.topo), mappingColumn=est_publie, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
247. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property estPublie with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
248. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbTopoEntity:estPublie] : Logger=org.hibernate.cfg.AbstractPropertyHolder
249. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for estPublie : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
250. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property estPublie : Logger=org.hibernate.cfg.annotations.PropertyBinder
251. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.topo), mappingColumn=nom, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
252. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property nom with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
253. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbTopoEntity:nom] : Logger=org.hibernate.cfg.AbstractPropertyHolder
254. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for nom : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
255. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property nom : Logger=org.hibernate.cfg.annotations.PropertyBinder
256. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.topo), mappingColumn=resume, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
257. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property resume with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
258. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbTopoEntity:resume] : Logger=org.hibernate.cfg.AbstractPropertyHolder
259. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for resume : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
260. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property resume : Logger=org.hibernate.cfg.annotations.PropertyBinder
261. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: fr.ocr.prj06.stubs.dbCompteUtilisateurEntity : Logger=org.hibernate.cfg.AnnotationBinder
262. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'} : Logger=org.hibernate.cfg.Ejb3Column
263. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name dbCompteUtilisateurEntity : Logger=org.hibernate.cfg.annotations.EntityBinder
264. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity fr.ocr.prj06.stubs.dbCompteUtilisateurEntity on table compte_utilisateur : Logger=org.hibernate.cfg.annotations.EntityBinder
265. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.compte_utilisateur), mappingColumn=id_compte, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
266. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property idCompte with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
267. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbCompteUtilisateurEntity:idCompte] : Logger=org.hibernate.cfg.AbstractPropertyHolder
268. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for idCompte : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
269. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property idCompte : Logger=org.hibernate.cfg.annotations.PropertyBinder
270. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id_compte)]), idCompte, assigned, , ...) : Logger=org.hibernate.cfg.BinderHelper
271. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.compte_utilisateur), mappingColumn=droits, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
272. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property droits with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
273. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbCompteUtilisateurEntity:droits] : Logger=org.hibernate.cfg.AbstractPropertyHolder
274. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for droits : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
275. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property droits : Logger=org.hibernate.cfg.annotations.PropertyBinder
276. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.compte_utilisateur), mappingColumn=login, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
277. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property login with lazy=false : Logger=org.hibernate.cfg.annotations.PropertyBinder
278. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [fr.ocr.prj06.stubs.dbCompteUtilisateurEntity:login] : Logger=org.hibernate.cfg.AbstractPropertyHolder
279. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for login : Logger=org.hibernate.cfg.annotations.SimpleValueBinder
280. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property login : Logger=org.hibernate.cfg.annotations.PropertyBinder
281. 06/08 - 18:03:12.428 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ocr_projet06.compte_utilisateur), mappingColumn=mdp, insertable=true, updatable=true, unique=false} : Logger=org.hibernate.cfg.Ejb3Column
